time,gt_x,gt_y,linear_x,linear_y,bayesian_x,bayesian_y,particle_x,particle_y,error_linear,error_bayesian,error_particle
13.10573,1.0,0.7,0.194780185480001,-0.41061994428159776,31.364075344154216,-65.85180641036192,31.309419941196442,-66.18890444597086,6.268560207225051,985.0449172047029,979.1588923999778
13.150338,1.0,0.7,0.19554187072553847,-0.4124768935420846,31.64646053845152,-66.3326653343944,31.531891041337403,-66.6607409177,6.2935008218617785,992.0909609249353,986.1687365907397
13.198822,1.0,0.7,0.1962518864273441,-0.41424272925340266,31.866701368788668,-66.79888841639406,31.754999888973554,-67.13431389133811,6.317901194347514,999.119779514144,993.2031684995131
13.245263,1.0,0.7,0.19712824347269461,-0.4159173045069392,32.10352939026128,-67.32938114034035,31.979111541260842,-67.60951829765965,6.3423296226527475,1006.1499687407878,1000.2625989251846
13.294233,1.0,0.7,0.19795307868146697,-0.41747195375336427,32.32610813164503,-67.79248246835776,32.20403480128307,-68.08622073440358,6.367146975898403,1013.3274301806765,1007.3474612229385
13.339253,1.0,0.7,0.1988066603513449,-0.41902644118635596,32.504074971928304,-68.25884612024856,32.42978124486378,-68.56442413693303,6.391671995248636,1020.4878041989879,1014.4572089339451
13.381207,1.0,0.7,0.19937339798228196,-0.42058647711009217,32.76561128991597,-68.68143868054057,32.655902746907856,-69.04421446260895,6.416338904172402,1027.614993297362,1021.5921470775401
13.422588,1.0,0.7,0.2001923830969858,-0.42226058076984957,32.98031545660525,-69.1867517851272,32.88294230660359,-69.52569502376608,6.440902069034115,1034.8378637439498,1028.751973933907
13.460398,1.0,0.7,0.2013098411283383,-0.4240431729727319,33.21475758549081,-69.6642683967806,33.111276240670136,-70.00912204477459,6.465326750066929,1041.9868157186552,1035.9367298190073
13.509005,1.0,0.7,0.20176773462074435,-0.4256374858926501,33.45783227919817,-70.13736318826489,33.33981719976469,-70.49410617465658,6.489978172356707,1049.204264858249,1043.146665369563
13.553986,1.0,0.7,0.20278763447320297,-0.42726595025002884,33.637765936375715,-70.63445283601052,33.5696441012034,-70.98066527999342,6.5144853050977325,1056.4879600061868,1050.3815099241879
13.595996,1.0,0.7,0.2034348068896777,-0.42889436065881903,33.91988871724577,-71.17015198504279,33.799917995371864,-71.4689380605432,6.539058359843454,1063.7455967760225,1057.6412831084265
13.637271,1.0,0.7,0.20435153741932338,-0.43059695175515683,34.13321287064448,-71.58820378288348,34.03126170323541,-71.95897133175613,6.563733120779218,1071.083583939122,1064.9261271698988
13.680759,1.0,0.7,0.20513644771612846,-0.43224249074466314,34.36346259899736,-72.08145781064682,34.26332529523753,-72.4506180814215,6.587797145659487,1078.4340863996774,1072.2351322533282
