timestamp,dt,heading_rad,accel_x,accel_y,accel_z,accel_norm,gyro_x_rads,gyro_y_rads,gyro_z_rads,step_event,gyro_x_kf,gyro_y_kf,gyro_z_kf,yaw_change_raw,yaw_change_kf
5.094641,0.049097,2.164662,-0.152791,-0.008684,0.888031,0.901122,0.349694,-0.412366,0.161719,0,0.002194734290242195,-0.04101395979523659,-0.006410525180399418,0.22366601617799992,0.2126641043719086
5.141351,0.04671,2.174465,-0.106633,0.052929,0.995014,1.00211,-0.138082,0.049143,0.180656,0,-0.006260748021304607,-0.03557955473661423,0.0048653120175004005,0.23210445793799991,0.21289136309624604
5.190074,0.048723,2.173948,-0.162171,-0.06103,0.889981,0.906692,-0.237959,0.110535,-0.097288,0,-0.02022685296833515,-0.026772188022732735,-0.0012921961024403572,0.2273642947139999,0.21282840342554685
5.23616,0.046086,2.166986,-0.090589,-0.055,0.812729,0.819609,-0.119145,-0.001864,-0.134856,0,-0.026189353317022324,-0.025270793586969376,-0.009343037381768227,0.2211493210979999,0.2123978202047707
5.278214,0.042054,2.155338,-0.042703,-0.03932,0.827351,0.829385,-0.010717,-0.012249,-0.262527,0,-0.025256725028157234,-0.0244858767837286,-0.024604234844446182,0.2101090106399999,0.21136311371262234
5.323979,0.045765,2.141597,-0.033323,-0.027017,0.883645,0.884685,0.017078,-0.090745,-0.274438,0,-0.02270491048693657,-0.028479784727096558,-0.03966348618268967,0.1975493555699999,0.20954791426747155
5.367002,0.043023,2.129425,-0.055291,-0.029188,0.950661,0.952715,0.015856,-0.175044,-0.427155,0,-0.020380571484565735,-0.03731424733996391,-0.06302034109830856,0.1791718660049999,0.20683659013239902
5.415094,0.048092,2.106855,-0.032582,-0.028706,1.038636,1.039543,0.021965,-0.025688,-0.495266,0,-0.01782810501754284,-0.036613449454307556,-0.08907484263181686,0.1553535335329999,0.20255280280054969
5.454123,0.039029,2.087088,-0.105399,-0.049934,1.132459,1.138449,0.089771,-0.187262,-0.478467,0,-0.011342346668243408,-0.045694101601839066,-0.11254625767469406,0.1366794449899999,0.19816023490976406
5.496076,0.041953,2.056758,-0.156741,-0.009408,1.163896,1.174441,-0.212608,-0.007362,-0.892329,0,-0.02347404696047306,-0.04338355362415314,-0.1595492660999298,0.09924356645299989,0.1914666645490737
5.541904,0.045828,2.017123,-0.106633,-0.079605,1.095661,1.103712,-0.140526,0.283715,-0.763436,0,-0.03052959218621254,-0.023667018860578537,-0.19594977796077728,0.06425682144499989,0.18248667812468722
5.590541,0.048637,1.989137,-0.121443,-0.194911,1.038392,1.063483,0.400701,0.106564,-0.503208,0,-0.004536289721727371,-0.015817077830433846,-0.21447038650512695,0.03978229394899989,0.17205548193623735
5.636206,0.045665,1.965018,-0.223139,-0.068026,1.070804,1.09592,0.521958,-0.17932,-0.657146,0,0.02719922363758087,-0.02567254938185215,-0.2411535531282425,0.009773721858999891,0.16104320493263616
5.677881,0.041675,1.935236,-0.117741,-0.018092,1.01451,1.02148,0.260813,0.178952,-0.692881,0,0.04128076881170273,-0.013338389806449413,-0.26838234066963196,-0.019102093816000105,0.14985837088522924
5.722944,0.045063,1.909904,-0.031348,-0.124473,0.920687,0.929591,0.232102,0.207663,-0.316283,0,0.05278290808200836,-1.7082318663597107e-05,-0.27126964926719666,-0.0333547546450001,0.13763414668030155
5.764434,0.04149,1.903689,-0.061956,-0.117477,0.935065,0.94445,0.267532,0.113589,0.04932,0,0.0657273456454277,0.006830754689872265,-0.25194546580314636,-0.031308467845000104,0.127180929304129
5.802623,0.038189,1.905279,-0.106386,-0.056688,0.953342,0.960933,0.006388,0.194529,-0.014515,0,0.06215054541826248,0.018144644796848297,-0.2376338690519333,-0.031862781180000105,0.11810592947890472
5.851825,0.049202,1.90167,-0.10688,-0.031118,0.877552,0.884584,-0.146634,0.122752,-0.149822,0,0.0495656356215477,0.024450063705444336,-0.23234082758426666,-0.039234323224000105,0.10667429608010363
5.898734,0.04691,1.895347,-0.086392,-0.057894,0.869023,0.875224,0.103528,-0.185542,-0.075068,0,0.05281832441687584,0.011792370118200779,-0.2228608876466751,-0.0427557631040001,0.0962198918405981
5.947265,0.048531,1.893018,-0.020241,-0.027982,0.896317,0.896982,0.109332,-0.257013,-0.025588,0,0.056224800646305084,-0.004410413093864918,-0.21096986532211304,-0.043997574332000106,0.08598131330665064
5.993234,0.045969,1.894428,0.025699,0.001457,0.968208,0.96855,-0.057953,-0.103684,0.001787,0,0.049342505633831024,-0.010394327342510223,-0.1981455236673355,-0.0439154277290001,0.07687276172918689
6.034693,0.041458,1.895661,0.004606,0.00437,0.971863,0.971884,-0.058649,-0.135154,0.098426,0,0.042833101004362106,-0.017914466559886932,-0.18026907742023468,-0.0398348826210001,0.0693991663174988
6.079732,0.045039,1.902716,-0.012835,-0.031359,1.034006,1.034561,0.062874,-0.23627,0.248,0,0.04404110461473465,-0.031076285988092422,-0.1544542908668518,-0.028665210621000102,0.062442699511146664
